Times;CH3 CH 3;CH4 CH 4;CH5 CH 5;CH6 CH 6;CH7 CH 7;CH8 CH 8
188.541 049 ms;1;0;0;0;0;0
188.541 109 ms;0;0;0;0;0;0
188.599 779 ms;0;0;0;0;1;0
188.600 509 ms;0;0;1;0;1;0
188.602 679 ms;0;0;1;0;0;0
188.603 389 ms;0;0;0;0;0;0
188.686 049 ms;0;0;0;0;1;0
188.686 779 ms;0;0;1;0;1;0
188.688 939 ms;0;0;1;0;0;0
188.689 649 ms;0;0;0;0;0;0
188.770 349 ms;0;0;0;0;1;0
188.771 069 ms;0;0;1;0;1;0
188.771 099 ms;0;1;1;0;1;0
188.773 309 ms;0;1;1;0;0;0
188.774 019 ms;0;1;0;0;0;0
188.774 049 ms;0;0;0;0;0;0
188.775 539 ms;0;0;0;0;1;0
188.776 269 ms;0;0;1;0;1;0
188.778 439 ms;0;0;1;0;0;0
188.779 149 ms;0;0;0;0;0;0
188.812 509 ms;0;0;0;0;1;0
188.813 239 ms;0;0;1;0;1;0
188.813 289 ms;1;0;1;0;1;0
188.817 479 ms;1;0;1;0;0;0
188.818 199 ms;1;0;0;0;0;0
188.818 259 ms;0;0;0;0;0;0
188.858 629 ms;0;0;0;0;1;0
188.859 349 ms;0;0;1;0;1;0
188.861 519 ms;0;0;1;0;0;0
188.862 229 ms;0;0;0;0;0;0
188.944 889 ms;0;0;0;0;1;0
188.945 619 ms;0;0;1;0;1;0
188.947 789 ms;0;0;1;0;0;0
188.948 499 ms;0;0;0;0;0;0
189.022 529 ms;0;0;0;0;1;0
189.023 259 ms;0;0;1;0;1;0
189.025 429 ms;0;0;1;0;0;0
189.026 139 ms;0;0;0;0;0;0
189.089 639 ms;0;0;0;0;1;0
189.090 369 ms;0;0;1;0;1;0
189.090 429 ms;1;0;1;0;1;0
189.094 609 ms;1;0;1;0;0;0
189.095 319 ms;1;0;0;0;0;0
189.095 379 ms;0;0;0;0;0;0
189.117 429 ms;0;0;0;0;1;0
189.118 159 ms;0;0;1;0;1;0
189.120 319 ms;0;0;1;0;0;0
189.121 029 ms;0;0;0;0;0;0
189.203 689 ms;0;0;0;0;1;0
189.204 419 ms;0;0;1;0;1;0
189.206 579 ms;0;0;1;0;0;0
189.207 299 ms;0;0;0;0;0;0
189.289 959 ms;0;0;0;0;1;0
189.290 689 ms;0;0;1;0;1;0
189.292 849 ms;0;0;1;0;0;0
189.293 559 ms;0;0;0;0;0;0
189.366 779 ms;0;0;0;0;1;0
189.367 509 ms;0;0;1;0;1;0
189.367 569 ms;1;0;1;0;1;0
189.374 119 ms;1;0;1;0;0;0
189.374 829 ms;1;0;0;0;0;0
189.374 889 ms;0;0;0;0;0;0
189.376 379 ms;0;0;0;0;1;0
189.377 109 ms;0;0;1;0;1;0
189.379 279 ms;0;0;1;0;0;0
189.379 989 ms;0;0;0;0;0;0
189.445 239 ms;0;0;0;0;1;0
189.445 969 ms;0;0;1;0;1;0
189.448 129 ms;0;0;1;0;0;0
189.448 839 ms;0;0;0;0;0;0
189.548 759 ms;0;0;0;0;1;0
189.549 479 ms;0;0;1;0;1;0
189.551 649 ms;0;0;1;0;0;0
189.552 359 ms;0;0;0;0;0;0
189.635 019 ms;0;0;0;0;1;0
189.635 749 ms;0;0;1;0;1;0
189.637 909 ms;0;0;1;0;0;0
189.638 629 ms;0;0;0;0;0;0
189.643 919 ms;0;0;0;0;1;0
189.644 649 ms;0;0;1;0;1;0
189.644 709 ms;1;0;1;0;1;0
189.651 239 ms;1;0;1;0;0;0
189.651 959 ms;1;0;0;0;0;0
189.652 009 ms;0;0;0;0;0;0
189.721 289 ms;0;0;0;0;1;0
189.722 019 ms;0;0;1;0;1;0
189.724 179 ms;0;0;1;0;0;0
189.724 899 ms;0;0;0;0;0;0
189.751 839 ms;0;0;0;0;1;0
189.752 569 ms;0;0;1;0;1;0
189.752 599 ms;0;1;1;0;1;0
189.755 449 ms;0;1;1;0;0;0
189.756 159 ms;0;1;0;0;0;0
189.756 189 ms;0;0;0;0;0;0
189.790 299 ms;0;0;0;0;1;0
189.791 029 ms;0;0;1;0;1;0
189.793 199 ms;0;0;1;0;0;0
189.793 909 ms;0;0;0;0;0;0
189.813 479 ms;0;0;0;0;1;0
189.814 209 ms;0;0;1;0;1;0
189.814 239 ms;0;1;1;0;1;0
189.819 559 ms;0;1;1;0;0;0
189.820 269 ms;0;1;0;0;0;0
189.820 309 ms;0;0;0;0;0;0
189.821 779 ms;0;0;0;0;1;0
189.822 509 ms;0;0;1;0;1;0
189.822 539 ms;0;1;1;0;1;0
189.836 189 ms;0;1;1;0;0;0
189.836 899 ms;0;1;0;0;0;0
189.836 929 ms;0;0;0;0;0;0
189.838 399 ms;0;0;0;0;1;0
189.839 159 ms;0;1;0;0;1;0
189.839 189 ms;1;1;0;0;1;0
189.893 589 ms;1;1;0;0;1;1
189.893 799 ms;1;1;0;0;0;1
189.894 519 ms;1;1;1;0;0;1
189.894 559 ms;1;0;1;0;0;1
189.894 579 ms;0;0;1;0;0;1
189.896 479 ms;0;0;1;0;0;0
189.896 679 ms;0;0;1;0;1;0
189.897 399 ms;0;0;0;0;1;0
189.897 419 ms;0;1;0;0;1;0
189.897 449 ms;1;1;0;0;1;0
189.920 829 ms;1;1;0;0;1;1
189.921 039 ms;1;1;0;0;0;1
189.921 759 ms;1;1;1;0;0;1
189.921 799 ms;1;0;1;0;0;1
189.926 129 ms;1;0;1;0;0;0
189.926 329 ms;1;0;1;0;1;0
189.927 049 ms;1;0;0;0;1;0
189.927 079 ms;1;1;0;0;1;0
189.979 859 ms;1;1;0;0;1;1
189.980 069 ms;1;1;0;0;0;1
189.980 789 ms;1;1;1;0;0;1
189.980 829 ms;1;0;1;0;0;1
189.980 849 ms;0;0;1;0;0;1
189.982 749 ms;0;0;1;0;0;0
189.982 939 ms;0;0;1;0;1;0
189.983 669 ms;0;0;0;0;1;0
189.983 689 ms;0;1;0;0;1;0
189.983 709 ms;1;1;0;0;1;0
190.066 119 ms;1;1;0;0;1;1
190.066 329 ms;1;1;0;0;0;1
190.067 059 ms;1;1;1;0;0;1
190.067 089 ms;1;0;1;0;0;1
190.067 119 ms;0;0;1;0;0;1
190.069 009 ms;0;0;1;0;0;0
190.069 209 ms;0;0;1;0;1;0
190.069 929 ms;0;0;0;0;1;0
190.069 959 ms;0;1;0;0;1;0
190.069 979 ms;1;1;0;0;1;0
190.107 529 ms;1;1;0;0;0;0
190.108 269 ms;1;0;0;0;0;0
190.108 299 ms;0;0;0;0;0;0
190.152 619 ms;0;0;0;0;1;0
190.153 349 ms;0;0;1;0;1;0
190.155 519 ms;0;0;1;0;0;0
190.156 229 ms;0;0;0;0;0;0
190.198 199 ms;0;0;0;0;1;0
190.198 929 ms;0;0;1;0;1;0
190.198 989 ms;1;0;1;0;1;0
190.203 159 ms;1;0;1;0;0;0
190.203 879 ms;1;0;0;0;0;0
190.203 939 ms;0;0;0;0;0;0
190.238 889 ms;0;0;0;0;1;0
190.239 619 ms;0;0;1;0;1;0
190.241 779 ms;0;0;1;0;0;0
190.242 489 ms;0;0;0;0;0;0
190.307 899 ms;0;0;0;0;1;0
190.308 629 ms;0;0;1;0;1;0
190.310 789 ms;0;0;1;0;0;0
190.311 509 ms;0;0;0;0;0;0
190.411 419 ms;0;0;0;0;1;0
190.412 149 ms;0;0;1;0;1;0
190.414 319 ms;0;0;1;0;0;0
190.415 029 ms;0;0;0;0;0;0
190.475 329 ms;0;0;0;0;1;0
190.476 059 ms;0;0;1;0;1;0
190.476 119 ms;1;0;1;0;1;0
190.480 309 ms;1;0;1;0;0;0
190.481 029 ms;1;0;0;0;0;0
190.481 079 ms;0;0;0;0;0;0
190.497 689 ms;0;0;0;0;1;0
190.498 419 ms;0;0;1;0;1;0
190.500 579 ms;0;0;1;0;0;0
190.501 289 ms;0;0;0;0;0;0
190.583 949 ms;0;0;0;0;1;0
190.584 679 ms;0;0;1;0;1;0
190.586 849 ms;0;0;1;0;0;0
190.587 559 ms;0;0;0;0;0;0
190.652 969 ms;0;0;0;0;1;0
190.653 699 ms;0;0;1;0;1;0
190.655 859 ms;0;0;1;0;0;0
190.656 569 ms;0;0;0;0;0;0
190.739 239 ms;0;0;0;0;1;0
190.739 959 ms;0;0;1;0;1;0
190.742 129 ms;0;0;1;0;0;0
190.742 839 ms;0;0;0;0;0;0
190.752 469 ms;0;0;0;0;1;0
190.753 199 ms;0;0;1;0;1;0
190.753 259 ms;1;0;1;0;1;0
190.757 439 ms;1;0;1;0;0;0
190.758 149 ms;1;0;0;0;0;0
190.758 209 ms;0;0;0;0;0;0
190.842 749 ms;0;0;0;0;1;0
190.843 479 ms;0;0;1;0;1;0
190.845 639 ms;0;0;1;0;0;0
190.846 359 ms;0;0;0;0;0;0
190.868 629 ms;0;0;0;0;1;0
190.869 359 ms;0;0;1;0;1;0
190.871 529 ms;0;0;1;0;0;0
190.872 239 ms;0;0;0;0;0;0
191.015 279 ms;0;0;0;0;1;0
191.016 009 ms;0;0;1;0;1;0
191.018 179 ms;0;0;1;0;0;0
191.018 889 ms;0;0;0;0;0;0
191.029 609 ms;0;0;0;0;1;0
191.030 339 ms;0;0;1;0;1;0
191.030 399 ms;1;0;1;0;1;0
191.034 589 ms;1;0;1;0;0;0
191.035 299 ms;1;0;0;0;0;0
191.035 359 ms;0;0;0;0;0;0
191.101 549 ms;0;0;0;0;1;0
191.102 279 ms;0;0;1;0;1;0
191.104 449 ms;0;0;1;0;0;0
191.105 159 ms;0;0;0;0;0;0
191.187 819 ms;0;0;0;0;1;0
191.188 549 ms;0;0;1;0;1;0
191.190 709 ms;0;0;1;0;0;0
191.191 419 ms;0;0;0;0;0;0
191.274 089 ms;0;0;0;0;1;0
191.274 819 ms;0;0;1;0;1;0
191.276 979 ms;0;0;1;0;0;0
191.277 689 ms;0;0;0;0;0;0
191.306 749 ms;0;0;0;0;1;0
191.307 479 ms;0;0;1;0;1;0
191.307 529 ms;1;0;1;0;1;0
191.311 709 ms;1;0;1;0;0;0
191.312 429 ms;1;0;0;0;0;0
191.312 489 ms;0;0;0;0;0;0
191.360 349 ms;0;0;0;0;1;0
191.361 079 ms;0;0;1;0;1;0
191.363 249 ms;0;0;1;0;0;0
191.363 959 ms;0;0;0;0;0;0
191.420 739 ms;0;0;0;0;1;0
191.421 469 ms;0;0;1;0;1;0
191.423 629 ms;0;0;1;0;0;0
191.424 349 ms;0;0;0;0;0;0
191.532 879 ms;0;0;0;0;1;0
191.533 609 ms;0;0;1;0;1;0
191.535 779 ms;0;0;1;0;0;0
191.536 489 ms;0;0;0;0;0;0
191.583 889 ms;0;0;0;0;1;0
191.584 609 ms;0;0;1;0;1;0
191.584 669 ms;1;0;1;0;1;0
191.588 859 ms;1;0;1;0;0;0
191.589 579 ms;1;0;0;0;0;0
191.589 629 ms;0;0;0;0;0;0
191.610 519 ms;0;0;0;0;1;0
191.611 249 ms;0;0;1;0;1;0
191.613 419 ms;0;0;1;0;0;0
191.614 129 ms;0;0;0;0;0;0
191.705 419 ms;0;0;0;0;1;0
191.706 149 ms;0;0;1;0;1;0
191.708 309 ms;0;0;1;0;0;0
191.709 029 ms;0;0;0;0;0;0
191.791 679 ms;0;0;0;0;1;0
191.792 409 ms;0;0;1;0;1;0
191.794 569 ms;0;0;1;0;0;0
191.795 289 ms;0;0;0;0;0;0
191.861 029 ms;0;0;0;0;1;0
191.861 759 ms;0;0;1;0;1;0
191.861 809 ms;1;0;1;0;1;0
191.865 989 ms;1;0;1;0;0;0
191.866 699 ms;1;0;0;0;0;0
191.866 759 ms;0;0;0;0;0;0
191.877 949 ms;0;0;0;0;1;0
191.878 679 ms;0;0;1;0;1;0
191.880 839 ms;0;0;1;0;0;0
191.881 559 ms;0;0;0;0;0;0
191.964 209 ms;0;0;0;0;1;0
191.964 939 ms;0;0;1;0;1;0
191.967 109 ms;0;0;1;0;0;0
191.967 819 ms;0;0;0;0;0;0
192.050 479 ms;0;0;0;0;1;0
192.051 209 ms;0;0;1;0;1;0
192.053 369 ms;0;0;1;0;0;0
192.054 089 ms;0;0;0;0;0;0
192.136 749 ms;0;0;0;0;1;0
192.137 929 ms;0;0;0;0;1;1
192.138 139 ms;0;0;0;0;0;1
192.138 859 ms;0;0;1;0;0;1
192.138 919 ms;1;0;1;0;0;1
192.142 909 ms;1;0;1;0;0;0
192.143 099 ms;1;0;1;0;1;0
192.143 879 ms;0;0;1;0;1;0
192.146 919 ms;0;0;1;0;0;0
192.147 639 ms;0;0;0;0;0;0
192.227 119 ms;0;0;0;0;1;0
192.227 849 ms;0;0;1;0;1;0
192.230 009 ms;0;0;1;0;0;0
192.230 719 ms;0;0;0;0;0;0
192.313 379 ms;0;0;0;0;1;0
192.314 109 ms;0;0;1;0;1;0
192.316 279 ms;0;0;1;0;0;0
192.316 989 ms;0;0;0;0;0;0
192.330 629 ms;0;0;0;0;1;0
192.331 359 ms;0;0;1;0;1;0
192.333 529 ms;0;0;1;0;0;0
192.334 239 ms;0;0;0;0;0;0
192.415 299 ms;0;0;0;0;1;0
192.416 029 ms;0;0;1;0;1;0
192.416 089 ms;1;0;1;0;1;0
192.420 259 ms;1;0;1;0;0;0
192.420 979 ms;1;0;0;0;0;0
192.421 039 ms;0;0;0;0;0;0
192.468 659 ms;0;0;0;0;1;0
192.469 389 ms;0;0;1;0;1;0
192.471 559 ms;0;0;1;0;0;0
192.472 269 ms;0;0;0;0;0;0
192.572 179 ms;0;0;0;0;1;0
192.572 909 ms;0;0;1;0;1;0
192.575 069 ms;0;0;1;0;0;0
192.575 779 ms;0;0;0;0;0;0
192.658 449 ms;0;0;0;0;1;0
192.659 179 ms;0;0;1;0;1;0
192.661 339 ms;0;0;1;0;0;0
192.662 049 ms;0;0;0;0;0;0
192.692 439 ms;0;0;0;0;1;0
192.693 169 ms;0;0;1;0;1;0
192.693 219 ms;1;0;1;0;1;0
192.697 419 ms;1;0;1;0;0;0
192.698 129 ms;1;0;0;0;0;0
192.698 189 ms;0;0;0;0;0;0
192.744 709 ms;0;0;0;0;1;0
192.745 439 ms;0;0;1;0;1;0
192.747 609 ms;0;0;1;0;0;0
192.748 319 ms;0;0;0;0;0;0
192.830 979 ms;0;0;0;0;1;0
192.831 709 ms;0;0;1;0;1;0
192.833 869 ms;0;0;1;0;0;0
192.834 589 ms;0;0;0;0;0;0
192.917 239 ms;0;0;0;0;1;0
192.917 969 ms;0;0;1;0;1;0
192.920 139 ms;0;0;1;0;0;0
192.920 849 ms;0;0;0;0;0;0
192.934 499 ms;0;0;0;0;1;0
192.935 229 ms;0;0;1;0;1;0
192.937 389 ms;0;0;1;0;0;0
192.938 099 ms;0;0;0;0;0;0
192.969 579 ms;0;0;0;0;1;0
192.970 309 ms;0;0;1;0;1;0
192.970 359 ms;1;0;1;0;1;0
192.974 539 ms;1;0;1;0;0;0
192.975 249 ms;1;0;0;0;0;0
192.975 309 ms;0;0;0;0;0;0
193.020 769 ms;0;0;0;0;1;0
193.021 499 ms;0;0;1;0;1;0
193.023 659 ms;0;0;1;0;0;0
193.024 369 ms;0;0;0;0;0;0
193.176 049 ms;0;0;0;0;1;0
193.176 769 ms;0;0;1;0;1;0
193.178 939 ms;0;0;1;0;0;0
193.179 649 ms;0;0;0;0;0;0
193.193 299 ms;0;0;0;0;1;0
193.194 029 ms;0;0;1;0;1;0
193.196 189 ms;0;0;1;0;0;0
193.196 909 ms;0;0;0;0;0;0
193.246 709 ms;0;0;0;0;1;0
193.247 439 ms;0;0;1;0;1;0
193.247 499 ms;1;0;1;0;1;0
193.251 689 ms;1;0;1;0;0;0
193.252 399 ms;1;0;0;0;0;0
193.252 459 ms;0;0;0;0;0;0
193.348 579 ms;0;0;0;0;1;0
193.349 309 ms;0;0;1;0;1;0
193.351 469 ms;0;0;1;0;0;0
193.352 179 ms;0;0;0;0;0;0
193.434 839 ms;0;0;0;0;1;0
193.435 569 ms;0;0;1;0;1;0
193.437 739 ms;0;0;1;0;0;0
193.438 449 ms;0;0;0;0;0;0
193.521 109 ms;0;0;0;0;1;0
193.521 839 ms;0;0;1;0;1;0
193.523 619 ms;0;0;1;0;1;1
193.523 829 ms;0;0;1;0;0;1
193.524 609 ms;1;0;1;0;0;1
193.528 589 ms;1;0;1;0;0;0
193.528 779 ms;1;0;1;0;1;0
193.529 559 ms;0;0;1;0;1;0
193.531 269 ms;0;0;1;0;0;0
193.531 989 ms;0;0;0;0;0;0
193.611 459 ms;0;0;0;0;1;0
193.612 189 ms;0;0;1;0;1;0
193.614 359 ms;0;0;1;0;0;0
193.615 069 ms;0;0;0;0;0;0
193.697 729 ms;0;0;0;0;1;0
193.698 459 ms;0;0;1;0;1;0
193.700 619 ms;0;0;1;0;0;0
193.701 329 ms;0;0;0;0;0;0
193.775 369 ms;0;0;0;0;1;0
193.776 099 ms;0;0;1;0;1;0
193.778 029 ms;0;0;1;0;0;0
193.778 739 ms;0;0;0;0;0;0
193.800 989 ms;0;0;0;0;1;0
193.801 719 ms;0;0;1;0;1;0
193.801 779 ms;1;0;1;0;1;0
193.805 969 ms;1;0;1;0;0;0
193.806 679 ms;1;0;0;0;0;0
193.806 739 ms;0;0;0;0;0;0
194.078 129 ms;0;0;0;0;1;0
194.078 859 ms;0;0;1;0;1;0
194.078 919 ms;1;0;1;0;1;0
194.083 089 ms;1;0;1;0;0;0
194.083 799 ms;1;0;0;0;0;0
194.083 859 ms;0;0;0;0;0;0
194.355 269 ms;0;0;0;0;1;0
194.355 989 ms;0;0;1;0;1;0
194.356 049 ms;1;0;1;0;1;0
194.362 599 ms;1;0;1;0;0;0
194.363 309 ms;1;0;0;0;0;0
194.363 369 ms;0;0;0;0;0;0
194.632 399 ms;0;0;0;0;1;0
194.633 129 ms;0;0;1;0;1;0
194.633 189 ms;1;0;1;0;1;0
194.639 719 ms;1;0;1;0;0;0
194.640 429 ms;1;0;0;0;0;0
194.640 489 ms;0;0;0;0;0;0
194.751 369 ms;0;0;0;0;1;0
194.752 089 ms;0;0;1;0;1;0
194.752 119 ms;0;1;1;0;1;0
194.754 969 ms;0;1;1;0;0;0
194.755 679 ms;0;1;0;0;0;0
194.755 719 ms;0;0;0;0;0;0
194.813 049 ms;0;0;0;0;1;0
194.813 779 ms;0;0;1;0;1;0
194.813 809 ms;0;1;1;0;1;0
194.819 129 ms;0;1;1;0;0;0
194.819 839 ms;0;1;0;0;0;0
194.819 869 ms;0;0;0;0;0;0
194.821 339 ms;0;0;0;0;1;0
194.822 069 ms;0;0;1;0;1;0
194.822 099 ms;0;1;1;0;1;0
194.835 749 ms;0;1;1;0;0;0
194.836 469 ms;0;1;0;0;0;0
194.836 499 ms;0;0;0;0;0;0
194.837 969 ms;0;0;0;0;1;0
194.838 729 ms;0;1;0;0;1;0
194.838 749 ms;1;1;0;0;1;0
194.909 309 ms;1;1;0;0;1;1
194.909 519 ms;1;1;0;0;0;1
194.910 239 ms;1;1;1;0;0;1
194.910 279 ms;1;0;1;0;0;1
194.914 619 ms;1;0;1;0;0;0
194.914 809 ms;1;0;1;0;1;0
194.915 539 ms;1;0;0;0;1;0
194.915 559 ms;1;1;0;0;1;0
195.126 059 ms;1;1;0;0;1;1
195.126 269 ms;1;1;0;0;0;1
195.126 989 ms;1;1;1;0;0;1
195.127 029 ms;1;0;1;0;0;1
195.127 059 ms;0;0;1;0;0;1
195.128 949 ms;0;0;1;0;0;0
195.129 149 ms;0;0;1;0;1;0
195.129 869 ms;0;0;0;0;1;0
195.129 899 ms;0;1;0;0;1;0
195.129 919 ms;1;1;0;0;1;0
195.148 729 ms;1;1;0;0;1;1
195.148 939 ms;1;1;0;0;0;1
195.149 659 ms;1;1;1;0;0;1
195.149 689 ms;1;0;1;0;0;1
195.149 719 ms;0;0;1;0;0;1
195.151 619 ms;0;0;1;0;0;0
195.151 809 ms;0;0;1;0;1;0
195.152 539 ms;0;0;0;0;1;0
195.152 559 ms;0;1;0;0;1;0
195.152 579 ms;1;1;0;0;1;0
195.186 449 ms;1;1;0;0;1;1
195.186 659 ms;1;1;0;0;0;1
195.187 379 ms;1;1;1;0;0;1
195.187 419 ms;1;0;1;0;0;1
195.191 409 ms;1;0;1;0;0;0
195.191 609 ms;1;0;1;0;1;0
195.192 329 ms;1;0;0;0;1;0
195.192 349 ms;1;1;0;0;1;0
195.212 389 ms;1;1;0;0;1;1
195.212 599 ms;1;1;0;0;0;1
195.213 319 ms;1;1;1;0;0;1
195.213 349 ms;1;0;1;0;0;1
195.213 379 ms;0;0;1;0;0;1
195.215 279 ms;0;0;1;0;0;0
195.215 469 ms;0;0;1;0;1;0
195.216 199 ms;0;0;0;0;1;0
195.216 219 ms;0;1;0;0;1;0
195.216 239 ms;1;1;0;0;1;0
195.326 249 ms;1;1;0;0;1;1
195.326 459 ms;1;1;0;0;0;1
195.327 179 ms;1;1;1;0;0;1
195.327 209 ms;1;0;1;0;0;1
195.327 239 ms;0;0;1;0;0;1
195.329 139 ms;0;0;1;0;0;0
195.329 329 ms;0;0;1;0;1;0
195.330 059 ms;0;0;0;0;1;0
195.330 079 ms;0;1;0;0;1;0
195.330 099 ms;1;1;0;0;1;0
195.332 449 ms;1;1;0;0;0;0
195.333 199 ms;1;0;0;0;0;0
195.333 229 ms;0;0;0;0;0;0
195.463 819 ms;0;0;0;0;1;0
195.464 549 ms;0;0;1;0;1;0
195.464 599 ms;1;0;1;0;1;0
195.468 799 ms;1;0;1;0;0;0
195.469 509 ms;1;0;0;0;0;0
195.469 569 ms;0;0;0;0;0;0
195.471 059 ms;0;0;0;0;1;0
195.471 789 ms;0;0;1;0;1;0
195.473 949 ms;0;0;1;0;0;0
195.474 659 ms;0;0;0;0;0;0
195.554 409 ms;0;0;0;0;1;0
195.555 139 ms;0;0;1;0;1;0
195.557 299 ms;0;0;1;0;0;0
195.558 019 ms;0;0;0;0;0;0
195.640 679 ms;0;0;0;0;1;0
195.641 409 ms;0;0;1;0;1;0
195.643 569 ms;0;0;1;0;0;0
195.644 289 ms;0;0;0;0;0;0
195.726 949 ms;0;0;0;0;1;0
195.727 679 ms;0;0;1;0;1;0
195.729 839 ms;0;0;1;0;0;0
195.730 549 ms;0;0;0;0;0;0
195.740 959 ms;0;0;0;0;1;0
195.741 689 ms;0;0;1;0;1;0
195.741 749 ms;1;0;1;0;1;0
195.745 919 ms;1;0;1;0;0;0
195.746 629 ms;1;0;0;0;0;0
195.746 689 ms;0;0;0;0;0;0
195.804 589 ms;0;0;0;0;1;0
195.805 319 ms;0;0;1;0;1;0
195.807 479 ms;0;0;1;0;0;0
195.808 189 ms;0;0;0;0;0;0
195.899 479 ms;0;0;0;0;1;0
195.900 209 ms;0;0;1;0;1;0
195.902 369 ms;0;0;1;0;0;0
195.903 079 ms;0;0;0;0;0;0
195.985 749 ms;0;0;0;0;1;0
195.986 469 ms;0;0;1;0;1;0
195.988 639 ms;0;0;1;0;0;0
195.989 349 ms;0;0;0;0;0;0
196.018 099 ms;0;0;0;0;1;0
196.018 819 ms;0;0;1;0;1;0
196.018 879 ms;1;0;1;0;1;0
196.023 069 ms;1;0;1;0;0;0
196.023 789 ms;1;0;0;0;0;0
196.023 849 ms;0;0;0;0;0;0
196.072 009 ms;0;0;0;0;1;0
196.072 739 ms;0;0;1;0;1;0
196.074 899 ms;0;0;1;0;0;0
196.075 619 ms;0;0;0;0;0;0
196.158 279 ms;0;0;0;0;1;0
196.159 009 ms;0;0;1;0;1;0
196.161 169 ms;0;0;1;0;0;0
196.161 879 ms;0;0;0;0;0;0
196.227 289 ms;0;0;0;0;1;0
196.228 019 ms;0;0;1;0;1;0
196.230 189 ms;0;0;1;0;0;0
196.230 899 ms;0;0;0;0;0;0
196.295 229 ms;0;0;0;0;1;0
196.295 959 ms;0;0;1;0;1;0
196.296 019 ms;1;0;1;0;1;0
196.300 189 ms;1;0;1;0;0;0
196.300 909 ms;1;0;0;0;0;0
196.300 969 ms;0;0;0;0;0;0
196.330 809 ms;0;0;0;0;1;0
196.331 539 ms;0;0;1;0;1;0
196.333 699 ms;0;0;1;0;0;0
196.334 409 ms;0;0;0;0;0;0
196.417 079 ms;0;0;0;0;1;0
196.417 799 ms;0;0;1;0;1;0
196.419 969 ms;0;0;1;0;0;0
196.420 689 ms;0;0;0;0;0;0
196.503 339 ms;0;0;0;0;1;0
196.504 069 ms;0;0;1;0;1;0
196.506 229 ms;0;0;1;0;0;0
196.506 949 ms;0;0;0;0;0;0
196.572 359 ms;0;0;0;0;1;0
196.573 089 ms;0;0;1;0;1;0
196.573 149 ms;1;0;1;0;1;0
196.577 339 ms;1;0;1;0;0;0
196.578 049 ms;1;0;0;0;0;0
196.578 109 ms;0;0;0;0;0;0
196.579 589 ms;0;0;0;0;1;0
196.580 319 ms;0;0;1;0;1;0
196.582 489 ms;0;0;1;0;0;0
196.583 209 ms;0;0;0;0;0;0
196.675 869 ms;0;0;0;0;1;0
196.676 599 ms;0;0;1;0;1;0
196.678 769 ms;0;0;1;0;0;0
196.679 479 ms;0;0;0;0;0;0
196.762 139 ms;0;0;0;0;1;0
196.762 869 ms;0;0;1;0;1;0
196.765 029 ms;0;0;1;0;0;0
196.765 749 ms;0;0;0;0;0;0
196.848 409 ms;0;0;0;0;1;0
196.849 279 ms;0;0;0;0;1;1
196.849 489 ms;0;0;0;0;0;1
196.850 209 ms;0;0;1;0;0;1
196.850 259 ms;1;0;1;0;0;1
196.854 239 ms;1;0;1;0;0;0
196.854 429 ms;1;0;1;0;1;0
196.855 209 ms;0;0;1;0;1;0
196.858 509 ms;0;0;1;0;0;0
196.859 219 ms;0;0;0;0;0;0
196.912 819 ms;0;0;0;0;1;0
196.913 549 ms;0;0;1;0;1;0
196.915 719 ms;0;0;1;0;0;0
196.916 429 ms;0;0;0;0;0;0
197.024 969 ms;0;0;0;0;1;0
197.025 699 ms;0;0;1;0;1;0
197.027 859 ms;0;0;1;0;0;0
197.028 579 ms;0;0;0;0;0;0
197.093 979 ms;0;0;0;0;1;0
197.094 709 ms;0;0;1;0;1;0
197.096 869 ms;0;0;1;0;0;0
197.097 589 ms;0;0;0;0;0;0
197.126 649 ms;0;0;0;0;1;0
197.127 379 ms;0;0;1;0;1;0
197.127 439 ms;1;0;1;0;1;0
197.131 619 ms;1;0;1;0;0;0
197.132 339 ms;1;0;0;0;0;0
197.132 399 ms;0;0;0;0;0;0
197.197 499 ms;0;0;0;0;1;0
197.198 229 ms;0;0;1;0;1;0
197.200 399 ms;0;0;1;0;0;0
197.201 109 ms;0;0;0;0;0;0
197.283 769 ms;0;0;0;0;1;0
197.284 499 ms;0;0;1;0;1;0
197.286 659 ms;0;0;1;0;0;0
197.287 369 ms;0;0;0;0;0;0
197.370 029 ms;0;0;0;0;1;0
197.370 759 ms;0;0;1;0;1;0
197.372 929 ms;0;0;1;0;0;0
197.373 639 ms;0;0;0;0;0;0
197.403 779 ms;0;0;0;0;1;0
197.404 509 ms;0;0;1;0;1;0
197.404 569 ms;1;0;1;0;1;0
197.408 749 ms;1;0;1;0;0;0
197.409 459 ms;1;0;0;0;0;0
197.409 519 ms;0;0;0;0;0;0
197.439 049 ms;0;0;0;0;1;0
197.439 769 ms;0;0;1;0;1;0
197.441 939 ms;0;0;1;0;0;0
197.442 649 ms;0;0;0;0;0;0
197.473 549 ms;0;0;0;0;1;0
197.474 279 ms;0;0;1;0;1;0
197.476 449 ms;0;0;1;0;0;0
197.477 159 ms;0;0;0;0;0;0
197.611 579 ms;0;0;0;0;1;0
197.612 309 ms;0;0;1;0;1;0
197.614 469 ms;0;0;1;0;0;0
197.615 189 ms;0;0;0;0;0;0
197.680 919 ms;0;0;0;0;1;0
197.681 649 ms;0;0;1;0;1;0
197.681 709 ms;1;0;1;0;1;0
