time,duration,IPL
0.873206765,0.000002130,4
0.873208895,0.000058260,0
0.873267155,0.000002120,4
0.873269275,0.000076790,0
0.873346125,0.000004140,5
0.873350325,0.000046230,0
0.873396555,0.000002120,4
0.873398675,0.000084150,0
0.873482825,0.000002120,4
0.873484945,0.000084140,0
0.873569085,0.000002130,4
0.873571215,0.000051990,0
0.873623265,0.000004140,5
0.873627465,0.000027890,0
0.873655355,0.000002120,4
0.873657475,0.000066890,0
0.873724365,0.000002120,4
0.873726485,0.000101400,0
0.873827885,0.000002120,4
0.873830005,0.000014290,0
0.873844325,0.000002170,6
0.873846525,0.000053820,0
0.873900405,0.000004130,5
0.873904595,0.000009560,0
0.873914155,0.000002120,4
0.873916275,0.000025060,0
0.873941365,0.000001520,6
0.873942915,0.000057500,0
0.874000415,0.000002130,4
0.874002545,0.000066880,0
0.874069425,0.000002130,4
0.874071555,0.000101400,0
0.874172955,0.000002120,4
0.874175075,0.000002400,0
0.874177535,0.000004150,5
0.874181745,0.000077470,0
0.874259215,0.000002120,4
0.874261335,0.000084150,0
0.874345485,0.000002120,4
0.874347605,0.000058270,0
0.874405875,0.000002110,4
0.874407985,0.000046630,0
0.874454675,0.000004130,5
0.874458865,0.000059150,0
0.874518015,0.000002120,4
0.874520135,0.000066890,0
0.874587025,0.000002130,4
0.874589155,0.000101390,0
0.874690545,0.000002120,4
0.874692665,0.000039090,0
0.874731805,0.000004160,5
0.874736015,0.000040800,0
0.874776815,0.000002120,4
0.874778935,0.000084140,0
0.874863075,0.000002130,4
0.874865205,0.000066890,0
0.874932095,0.000002120,4
0.874934215,0.000032390,0
0.874966605,0.000002110,4
0.874968715,0.000040170,0
0.875008945,0.000004130,5
0.875013135,0.000035230,0
0.875048395,0.000002320,6
0.875050745,0.000068050,0
0.875118825,0.000001530,6
0.875120395,0.000001480,0
0.875121875,0.000002120,4
0.875123995,0.000084150,0
0.875208145,0.000002120,4
0.875210265,0.000023760,0
0.875234025,0.000002120,4
0.875236145,0.000049880,0
0.875286085,0.000004150,5
0.875290295,0.000090380,0
0.875380675,0.000002130,4
0.875382805,0.000084140,0
0.875466945,0.000002120,4
0.875469065,0.000084150,0
0.875553215,0.000002120,4
0.875555335,0.000007830,0
0.875563225,0.000004130,5
0.875567415,0.000072060,0
0.875639475,0.000002120,4
0.875641595,0.000084150,0
0.875725745,0.000002120,4
0.875727865,0.000066890,0
0.875794755,0.000002120,4
0.875796875,0.000043420,0
0.875840355,0.000004150,5
0.875844565,0.000010570,0
0.875855135,0.000002130,4
0.875857265,0.000127270,0
0.875984535,0.000002130,4
0.875986665,0.000084140,0
0.876070805,0.000002120,4
0.876072925,0.000044510,0
0.876117495,0.000004130,5
0.876121685,0.000035390,0
0.876157075,0.000002120,4
0.876159195,0.000084140,0
0.876243335,0.000002120,4
0.876245455,0.000084150,0
0.876329605,0.000002120,4
0.876331725,0.000062850,0
0.876394635,0.000004150,5
0.876398845,0.000017020,0
0.876415865,0.000002130,4
0.876417995,0.000084140,0
0.876502135,0.000002120,4
0.876504255,0.000084150,0
0.876588405,0.000002120,4
0.876590525,0.000019040,0
0.876609595,0.000002160,6
0.876611795,0.000028360,0
0.876640155,0.000002130,4
0.876642285,0.000029430,0
0.876671775,0.000004130,5
0.876675955,0.000084980,0
0.876760935,0.000002120,4
0.876763055,0.000066890,0
0.876829945,0.000002120,4
0.876832065,0.000075520,0
0.876907585,0.000002130,4
0.876909715,0.000039140,0
0.876948905,0.000006510,5
0.876955475,0.000064260,0
0.877019735,0.000002120,4
0.877021855,0.000066890,0
0.877088745,0.000002120,4
0.877090865,0.000084150,0
0.877175015,0.000002120,4
0.877177135,0.000048850,0
0.877226045,0.000006490,5
0.877232585,0.000013480,0
0.877246095,0.000002810,6
0.877248935,0.000012340,0
0.877261275,0.000002120,4
0.877263395,0.000043670,0
0.877307095,0.000005280,6
0.877312405,0.000001480,0
0.877313915,0.000013880,6
0.877327825,0.000001510,0
0.877329365,0.000018150,3
0.877347575,0.000002060,4
0.877349635,0.000075510,0
0.877425195,0.000001920,7
0.877427175,0.000023860,0
0.877451035,0.000002120,4
0.877453155,0.000049940,0
0.877503155,0.000004470,5
0.877507685,0.000020990,0
0.877528675,0.000002120,4
0.877530795,0.000075550,0
0.877606345,0.000002120,4
0.877608465,0.000101400,0
0.877709865,0.000002120,4
0.877711985,0.000066890,0
0.877778875,0.000001420,4
0.877780295,0.000004130,5
0.877784485,0.000097910,0
0.877882395,0.000002120,4
0.877884515,0.000084150,0
0.877968665,0.000002120,4
0.877970785,0.000066890,0
0.878037675,0.000002120,4
0.878039795,0.000017600,0
0.878057455,0.000004150,5
0.878061665,0.000062280,0
0.878123945,0.000002110,4
0.878126055,0.000084150,0
0.878210205,0.000002120,4
0.878212325,0.000101400,0
0.878313725,0.000002120,4
0.878315845,0.000018690,0
0.878334595,0.000004130,5
0.878338785,0.000001490,0
0.878340275,0.000002120,4
0.878342395,0.000143860,0
0.878486255,0.000002120,4
0.878488375,0.000045770,0
0.878534195,0.000001960,7
0.878536215,0.000036310,0
0.878572525,0.000002120,4
0.878574645,0.000037030,0
0.878611725,0.000004150,5
0.878615935,0.000042850,0
0.878658785,0.000002120,4
0.878660905,0.000084150,0
0.878745055,0.000002120,4
0.878747175,0.000075520,0
0.878822695,0.000002120,4
0.878824815,0.000063990,0
0.878888865,0.000004140,5
0.878893055,0.000015900,0
0.878908955,0.000002130,4
0.878911085,0.000092770,0
0.879003855,0.000002120,4
0.879005975,0.000066890,0
0.879072865,0.000002120,4
0.879074985,0.000090960,0
0.879166005,0.000004140,5
0.879170215,0.000006170,0
0.879176385,0.000002130,4
0.879178515,0.000084140,0
0.879262655,0.000002120,4
0.879264775,0.000084140,0
0.879348915,0.000002130,4
0.879351045,0.000084140,0
0.879435185,0.000002120,4
0.879437305,0.000005780,0
0.879443135,0.000004140,5
0.879447335,0.000074120,0
0.879521455,0.000002120,4
0.879523575,0.000084140,0
0.879607715,0.000002120,4
0.879609835,0.000084150,0
0.879693985,0.000002120,4
0.879696105,0.000024110,0
0.879720275,0.000004150,5
0.879724485,0.000055760,0
0.879780245,0.000002130,4
0.879782375,0.000084140,0
0.879866515,0.000002120,4
0.879868635,0.000084150,0
0.879952785,0.000002120,4
0.879954905,0.000042450,0
0.879997415,0.000004140,5
0.880001615,0.000024450,0
0.880026125,0.000001950,7
0.880028125,0.000010920,0
0.880039045,0.000002120,4
0.880041165,0.000084150,0
0.880125315,0.000002120,4
0.880127435,0.000084140,0
0.880211575,0.000002130,4
0.880213705,0.000060790,0
0.880274555,0.000004150,5
0.880278755,0.000010460,0
0.880289215,0.000002130,4
0.880291345,0.000092770,0
0.880384115,0.000002120,4
0.880386235,0.000075520,0
0.880461755,0.000002120,4
0.880463875,0.000087760,0
0.880551685,0.000004140,5
0.880555875,0.000001500,0
0.880557375,0.000002120,4
0.880559495,0.000083410,0
0.880642905,0.000002130,4
0.880645035,0.000084140,0
0.880729175,0.000002120,4
0.880731295,0.000075520,0
0.880806815,0.000002120,4
0.880808935,0.000019830,0
0.880828825,0.000004150,5
0.880833035,0.000068680,0
0.880901715,0.000002120,4
0.880903835,0.000075520,0
0.880979355,0.000002110,4
0.880981465,0.000092780,0
0.881074245,0.000002120,4
0.881076365,0.000029540,0
0.881105965,0.000004130,5
0.881110155,0.000033100,0
0.881143255,0.000002120,4
0.881145375,0.000101400,0
0.881246775,0.000002120,4
0.881248895,0.000075520,0
0.881324415,0.000002120,4
0.881326535,0.000056510,0
0.881383105,0.000004140,5
0.881387305,0.000032000,0
0.881419305,0.000002120,4
0.881421425,0.000084150,0
0.881505575,0.000002120,4
0.881507695,0.000058280,0
0.881566025,0.000001950,7
0.881568035,0.000023800,0
0.881591835,0.000002120,4
0.881593955,0.000066230,0
0.881660235,0.000004140,5
0.881664435,0.000013670,0
0.881678105,0.000002120,4
0.881680225,0.000084140,0
0.881764365,0.000002130,4
0.881766495,0.000084140,0
0.881850635,0.000002120,4
0.881852755,0.000084530,0
0.881937345,0.000006500,5
0.881943905,0.000001150,0
0.881945055,0.000002120,4
0.881947175,0.000071610,0
0.882018785,0.000002120,4
0.882020905,0.000092770,0
0.882113675,0.000002130,4
0.882115805,0.000075510,0
0.882191315,0.000002120,4
0.882193435,0.000021020,0
0.882214515,0.000006490,5
0.882221065,0.000024600,0
0.882245695,0.000002800,6
0.882248525,0.000037680,0
0.882286205,0.000002130,4
0.882288335,0.000018280,0
0.882306645,0.000005280,6
0.882311955,0.000001480,0
0.882313465,0.000013170,6
0.882326665,0.000001510,0
0.882328195,0.000044250,3
0.882372505,0.000002060,4
0.882374565,0.000084150,0
0.882458715,0.000002120,4
0.882460835,0.000030730,0
0.882491615,0.000004480,5
0.882496155,0.000040200,0
0.882536355,0.000002120,4
0.882538475,0.000092630,0
0.882631105,0.000002120,4
0.882633225,0.000052190,0
0.882685415,0.000002130,4
0.882687545,0.000081180,0
0.882768785,0.000004130,5
0.882772975,0.000030830,0
0.882803805,0.000002120,4
0.882805925,0.000084150,0
0.882890075,0.000002120,4
0.882892195,0.000084140,0
0.882976335,0.000002120,4
0.882978455,0.000067410,0
0.883045925,0.000004150,5
0.883050135,0.000004210,0
0.883054405,0.000001310,7
0.883055775,0.000006830,0
0.883062605,0.000002120,4
0.883064725,0.000084140,0
0.883148865,0.000002130,4
0.883150995,0.000084140,0
0.883235135,0.000002120,4
0.883237255,0.000084150,0
0.883321405,0.000001630,4
0.883323035,0.000004130,5
0.883327225,0.000082320,0
0.883409545,0.000002110,4
0.883411655,0.000084150,0
0.883495805,0.000002130,4
0.883497935,0.000084140,0
0.883582075,0.000002120,4
0.883584195,0.000015950,0
0.883600195,0.000004150,5
0.883604405,0.000063930,0
0.883668335,0.000002130,4
0.883670465,0.000084140,0
0.883754605,0.000002120,4
0.883756725,0.000084140,0
0.883840865,0.000002130,4
0.883842995,0.000034280,0
0.883877335,0.000004130,5
0.883881525,0.000045610,0
0.883927135,0.000002120,4
0.883929255,0.000084150,0
0.884013405,0.000002120,4
0.884015525,0.000084140,0
0.884099665,0.000002120,4
0.884101785,0.000052630,0
0.884154475,0.000004150,5
0.884158685,0.000027250,0
0.884185935,0.000002120,4
0.884188055,0.000084140,0
0.884272195,0.000002130,4
0.884274325,0.000084140,0
0.884358465,0.000002120,4
0.884360585,0.000032390,0
0.884392975,0.000002120,4
0.884395095,0.000036450,0
0.884431605,0.000004140,5
0.884435795,0.000026190,0
0.884461985,0.000002130,4
0.884464115,0.000153150,0
0.884617265,0.000002120,4
0.884619385,0.000084150,0
0.884703535,0.000002120,4
0.884705655,0.000003030,0
0.884708745,0.000004150,5
0.884712955,0.000076840,0
0.884789795,0.000002120,4
0.884791915,0.000084150,0
0.884876065,0.000002120,4
0.884878185,0.000084150,0
0.884962335,0.000002110,4
0.884964445,0.000021380,0
0.884985885,0.000004130,5
0.884990075,0.000058520,0
0.885048595,0.000002130,4
0.885050725,0.000084140,0
0.885134865,0.000002120,4
0.885136985,0.000084140,0
0.885221125,0.000002130,4
0.885223255,0.000039710,0
0.885263025,0.000004140,5
0.885267225,0.000040170,0
0.885307395,0.000002120,4
0.885309515,0.000084150,0
0.885393665,0.000002120,4
0.885395785,0.000084140,0
0.885479925,0.000002130,4
0.885482055,0.000058040,0
0.885540155,0.000004140,5
0.885544355,0.000021840,0
0.885566195,0.000002120,4
0.885568315,0.000049640,0
0.885617955,0.000002120,4
0.885620075,0.000118650,0
0.885738725,0.000002120,4
0.885740845,0.000023760,0
0.885764605,0.000002120,4
0.885766725,0.000050510,0
0.885817295,0.000004150,5
0.885821495,0.000089760,0
0.885911255,0.000002130,4
0.885913385,0.000084140,0
0.885997525,0.000002120,4
0.885999645,0.000084140,0
0.886083785,0.000002130,4
0.886085915,0.000008460,0
0.886094435,0.000004130,5
0.886098625,0.000071430,0
0.886170055,0.000002120,4
0.886172175,0.000084150,0
0.886256325,0.000002120,4
0.886258445,0.000058260,0
0.886316705,0.000002120,4
0.886318825,0.000052680,0
0.886371565,0.000004150,5
0.886375775,0.000009940,0
0.886385715,0.000002130,4
0.886387845,0.000127270,0
0.886515115,0.000002130,4
0.886517245,0.000084140,0
0.886601385,0.000002120,4
0.886603505,0.000045140,0
0.886648705,0.000004140,5
0.886652895,0.000034760,0
0.886687655,0.000002120,4
0.886689775,0.000084150,0
0.886773925,0.000002110,4
0.886776035,0.000066900,0
0.886842935,0.000002120,4
0.886845055,0.000080730,0
0.886925845,0.000006500,5
0.886932405,0.000014050,0
0.886946455,0.000002120,4
0.886948575,0.000084140,0
0.887032715,0.000002130,4
0.887034845,0.000084140,0
0.887118985,0.000002120,4
0.887121105,0.000066890,0
0.887187995,0.000002120,4
0.887190115,0.000012810,0
0.887202975,0.000006500,5
0.887209535,0.000035750,0
0.887245315,0.000002800,6
0.887248145,0.000043370,0
0.887291515,0.000002120,4
0.887293635,0.000012530,0
0.887306195,0.000005280,6
0.887311505,0.000001480,0
0.887313015,0.000013170,6
0.887326215,0.000001510,0
0.887327745,0.000050010,3
0.887377815,0.000002060,4
0.887379875,0.000084140,0
0.887464015,0.000002130,4
0.887466145,0.000013880,0
0.887480085,0.000004480,5
0.887484625,0.000031150,0
0.887515775,0.000002120,4
0.887517895,0.000049650,0
0.887567545,0.000002110,4
0.887569655,0.000135940,0
0.887705595,0.000002120,4
0.887707715,0.000032390,0
0.887740105,0.000002110,4
0.887742215,0.000014980,0
0.887757255,0.000004130,5
0.887761445,0.000133930,0
0.887895375,0.000002130,4
0.887897505,0.000084140,0
0.887981645,0.000002120,4
0.887983765,0.000050570,0
0.888034395,0.000004150,5
0.888038605,0.000012050,0
0.888050655,0.000002130,4
0.888052785,0.000101390,0
0.888154175,0.000002120,4
0.888156295,0.000032390,0
0.888188685,0.000002120,4
0.888190805,0.000075520,0
0.888266325,0.000002120,4
0.888268445,0.000043020,0
0.888311525,0.000004130,5
0.888315715,0.000097260,0
0.888412975,0.000002120,4
0.888415095,0.000084150,0
0.888499245,0.000002120,4
0.888501365,0.000084140,0
0.888585505,0.000003130,4
0.888588635,0.000004150,5
0.888592845,0.000078930,0
0.888671775,0.000002120,4
0.888673895,0.000084150,0
0.888758045,0.000002110,4
0.888760155,0.000075520,0
0.888835675,0.000002120,4
0.888837795,0.000027950,0
0.888865805,0.000004130,5
0.888869995,0.000060580,0
0.888930575,0.000002120,4
0.888932695,0.000066890,0
0.888999585,0.000002120,4
0.889001705,0.000101400,0
0.889103105,0.000002120,4
0.889105225,0.000037660,0
0.889142945,0.000004140,5
0.889147145,0.000042220,0
0.889189365,0.000002130,4
0.889191495,0.000084140,0
0.889275635,0.000002120,4
0.889277755,0.000084150,0
0.889361905,0.000002120,4
0.889364025,0.000056000,0
0.889420075,0.000004130,5
0.889424275,0.000023890,0
0.889448165,0.000002120,4
0.889450285,0.000084150,0
0.889534435,0.000002120,4
0.889536555,0.000084140,0
0.889620695,0.000002130,4
0.889622825,0.000074330,0
0.889697215,0.000004150,5
0.889701425,0.000005540,0
0.889706965,0.000002120,4
0.889709085,0.000015140,0
0.889724225,0.000002120,4
0.889726345,0.000135900,0
0.889862245,0.000002120,4
0.889864365,0.000101400,0
0.889965765,0.000002120,4
0.889967885,0.000006410,0
0.889974355,0.000004130,5
0.889978545,0.000025320,0
0.890003905,0.000001530,6
0.890005465,0.000046570,0
0.890052035,0.000002120,4
0.890054155,0.000084150,0
0.890138305,0.000002110,4
0.890140415,0.000084150,0
0.890224565,0.000002120,4
0.890226685,0.000024750,0
0.890251495,0.000004140,5
0.890255695,0.000055140,0
0.890310835,0.000002110,4
0.890312945,0.000041020,0
0.890353965,0.000002120,4
0.890356085,0.000058260,0
0.890414345,0.000002130,4
0.890416475,0.000112090,0
0.890528625,0.000004130,5
0.890532815,0.000036820,0
0.890569635,0.000002110,4
0.890571745,0.000015140,0
0.890586885,0.000002120,4
0.890589005,0.000144530,0
0.890733535,0.000002120,4
0.890735655,0.000070050,0
0.890805765,0.000004150,5
0.890809965,0.000018460,0
0.890828425,0.000002130,4
0.890830555,0.000084140,0
0.890914695,0.000002120,4
0.890916815,0.000084140,0
0.891000955,0.000002130,4
0.891003085,0.000066890,0
0.891069975,0.000002120,4
0.891072095,0.000010740,0
0.891082905,0.000004130,5
0.891087095,0.000077770,0
0.891164865,0.000001890,4
0.891166755,0.000193220,0
0.891360035,0.000004150,5
0.891364245,0.000121550,0
0.891485825,0.000002160,6
0.891488015,0.000068200,0
0.891556245,0.000001540,6
0.891557815,0.000079300,0
0.891637175,0.000004130,5
0.891641365,0.000272890,0
0.891914315,0.000006500,5
0.891920875,0.000270510,0
0.892191445,0.000006490,5
0.892197995,0.000046900,0
0.892244925,0.000002800,6
0.892247755,0.000057960,0
0.892305745,0.000005280,6
0.892311055,0.000001480,0
0.892312565,0.000013170,6
0.892325765,0.000001510,0
0.892327295,0.000141200,3
0.892468535,0.000004500,5
0.892473095,0.000175520,0
0.892648615,0.000002120,4
0.892650735,0.000019810,0
0.892670545,0.000002130,4
0.892672675,0.000033310,0
0.892705985,0.000002120,4
0.892708105,0.000037530,0
0.892745695,0.000004130,5
0.892749885,0.000050290,0
0.892800175,0.000002120,4
0.892802295,0.000187470,0
0.892989765,0.000002120,4
0.892991885,0.000030910,0
0.893022855,0.000004150,5
0.893027065,0.000034610,0
0.893061705,0.000002170,6
0.893063905,0.000012130,0
0.893076035,0.000002120,4
0.893078155,0.000053950,0
0.893132135,0.000001540,6
0.893133705,0.000028590,0
0.893162295,0.000002130,4
0.893164425,0.000058260,0
0.893222685,0.000002120,4
0.893224805,0.000066890,0
0.893291695,0.000002130,4
0.893293825,0.000006120,0
0.893299995,0.000004140,5
0.893304195,0.000116900,0
0.893421095,0.000002120,4
0.893423215,0.000084150,0
0.893507365,0.000002120,4
0.893509485,0.000067590,0
0.893577135,0.000004140,5
0.893581345,0.000012280,0
0.893593625,0.000002120,4
0.893595745,0.000084150,0
0.893679895,0.000002120,4
0.893682015,0.000075520,0
0.893757535,0.000002120,4
0.893759655,0.000092770,0
0.893852425,0.000001820,4
0.893854245,0.000004130,5
0.893858435,0.000073500,0
0.893931935,0.000002130,4
0.893934065,0.000092770,0
0.894026835,0.000002120,4
0.894028955,0.000084140,0
0.894113095,0.000002120,4
0.894115215,0.000016130,0
0.894131405,0.000004150,5
0.894135615,0.000046500,0
0.894182115,0.000002110,4
0.894184225,0.000054840,0
0.894239095,0.000002170,6
0.894241295,0.000044330,0
0.894285625,0.000002130,4
0.894287755,0.000021730,0
0.894309515,0.000001530,6
0.894311075,0.000060820,0
0.894371895,0.000002120,4
0.894374015,0.000034470,0
0.894408545,0.000004140,5
0.894412735,0.000045420,0
0.894458155,0.000002130,4
0.894460285,0.000084140,0
0.894544425,0.000002120,4
0.894546545,0.000075520,0
0.894622065,0.000002120,4
0.894624185,0.000061440,0
0.894685685,0.000004140,5
0.894689885,0.000027070,0
0.894716955,0.000002130,4
0.894719085,0.000084140,0
0.894803225,0.000002120,4
0.894805345,0.000084150,0
0.894889495,0.000002120,4
0.894891615,0.000058260,0
0.894949875,0.000002130,4
0.894952005,0.000010760,0
0.894962825,0.000004130,5
0.894967015,0.000026000,0
0.894993015,0.000002120,4
0.894995135,0.000101390,0
0.895096525,0.000002130,4
0.895098655,0.000066890,0
0.895165545,0.000002120,4
0.895167665,0.000072230,0
0.895239955,0.000004150,5
0.895244165,0.000068030,0
0.895312195,0.000002120,4
0.895314315,0.000023760,0
0.895338075,0.000002120,4
0.895340195,0.000153160,0
0.895493355,0.000002120,4
0.895495475,0.000021560,0
0.895517095,0.000004130,5
0.895521285,0.000049710,0
0.895570995,0.000002120,4
0.895573115,0.000058270,0
0.895631385,0.000002120,4
0.895633505,0.000118650,0
0.895752155,0.000002120,4
0.895754275,0.000023760,0
0.895778035,0.000002120,4
0.895780155,0.000014010,0
0.895794235,0.000004140,5
0.895798435,0.000048650,0
0.895847115,0.000002160,6
0.895849315,0.000075370,0
0.895924685,0.000002120,4
0.895926805,0.000017310,0
0.895944135,0.000001520,6
0.895945695,0.000065260,0
0.896010955,0.000002120,4
0.896013075,0.000058240,0
0.896071365,0.000004140,5
0.896075565,0.000021650,0
0.896097215,0.000002120,4
0.896099335,0.000084150,0
0.896183485,0.000002120,4
0.896185605,0.000084140,0
0.896269745,0.000002130,4
0.896271875,0.000058260,0
0.896330135,0.000002130,4
0.896332265,0.000016180,0
0.896348505,0.000004150,5
0.896352705,0.000046440,0
0.896399145,0.000002120,4
0.896401265,0.000127280,0
0.896528545,0.000002120,4
0.896530665,0.000084150,0
0.896614815,0.000002120,4
0.896616935,0.000008650,0
0.896625645,0.000004130,5
0.896629835,0.000071240,0
0.896701075,0.000002130,4
0.896703205,0.000084140,0
0.896787345,0.000002120,4
0.896789465,0.000066890,0
0.896856355,0.000002130,4
0.896858485,0.000044230,0
0.896902775,0.000006510,5
0.896909345,0.000050530,0
0.896959875,0.000002120,4
0.896961995,0.000084150,0
0.897046145,0.000002120,4
0.897048265,0.000002830,0
0.897051125,0.000002330,6
0.897053485,0.000068030,0
0.897121545,0.000001530,6
0.897123105,0.000009300,0
0.897132405,0.000002130,4
0.897134535,0.000045320,0
0.897179915,0.000006490,5
0.897186465,0.000014960,0
0.897201425,0.000002120,4
0.897203545,0.000040980,0
0.897244555,0.000002810,6
0.897247395,0.000057850,0
0.897305275,0.000005270,6
0.897310575,0.000001480,0
0.897312085,0.000013890,6
0.897326005,0.000001230,0
0.897327235,0.000002120,4
0.897329355,0.000001530,0
0.897330905,0.000078660,3
0.897409625,0.000002060,4
0.897411685,0.000011630,0
0.897423375,0.000001920,7
0.897425345,0.000031620,0
0.897457025,0.000004480,5
0.897461565,0.000034260,0
0.897495825,0.000002130,4
0.897497955,0.000058260,0
0.897556215,0.000002120,4
0.897558335,0.000110050,0
0.897668385,0.000002130,4
0.897670515,0.000063610,0
0.897734185,0.000004140,5
0.897738385,0.000001490,0
0.897739875,0.000002120,4
0.897741995,0.000098930,0
0.897840925,0.000002120,4
0.897843045,0.000084140,0
0.897927185,0.000002120,4
0.897929305,0.000081970,0
0.898011325,0.000004150,5
0.898015535,0.000001490,0
0.898017025,0.000002120,4
0.898019145,0.000063320,0
0.898082465,0.000002120,4
0.898084585,0.000032390,0
0.898116975,0.000002120,4
0.898119095,0.000153160,0
0.898272255,0.000002120,4
0.898274375,0.000014030,0
0.898288465,0.000004130,5
0.898292655,0.000014100,0
0.898306755,0.000002120,4
0.898308875,0.000075520,0
0.898384395,0.000002120,4
0.898386515,0.000144540,0
0.898531055,0.000001270,4
0.898532345,0.000001960,7
0.898534355,0.000031190,0
0.898565605,0.000004150,5
0.898569815,0.000042430,0
0.898612275,0.000002170,6
0.898614475,0.000002840,0
0.898617315,0.000002130,4
0.898619445,0.000084140,0
0.898703585,0.000002120,4
0.898705705,0.000084140,0
0.898789845,0.000002130,4
0.898791975,0.000050700,0
0.898842735,0.000004130,5
0.898846925,0.000029190,0
0.898876115,0.000002120,4
0.898878235,0.000058270,0
0.898936505,0.000002120,4
0.898938625,0.000066890,0
0.899005515,0.000002120,4
0.899007635,0.000112180,0
0.899119875,0.000004150,5
0.899124085,0.000010830,0
0.899134915,0.000002120,4
0.899137035,0.000084140,0
0.899221175,0.000002130,4
0.899223305,0.000084140,0
0.899307445,0.000002120,4
0.899309565,0.000066900,0
0.899376465,0.000002120,4
0.899378585,0.000018370,0
0.899397015,0.000004130,5
0.899401205,0.000078770,0
0.899479975,0.000002130,4
0.899482105,0.000084140,0
0.899566245,0.000002120,4
0.899568365,0.000084140,0
0.899652505,0.000002130,4
0.899654635,0.000019460,0
0.899674145,0.000004150,5
0.899678355,0.000051790,0
0.899730145,0.000002130,4
0.899732275,0.000058260,0
0.899790535,0.000002130,4
0.899792665,0.000118650,0
0.899911315,0.000002110,4
0.899913425,0.000037800,0
0.899951285,0.000004140,5
0.899955485,0.000024840,0
0.899980325,0.000002120,4
0.899982445,0.000041770,0
0.900024265,0.000001950,7
0.900026275,0.000040310,0
0.900066585,0.000002120,4
0.900068705,0.000101400,0
0.900170105,0.000002130,4
0.900172235,0.000056130,0
0.900228425,0.000004150,5
0.900232635,0.000006480,0
0.900239115,0.000002130,4
0.900241245,0.000075510,0
0.900316755,0.000002130,4
0.900318885,0.000110020,0
0.900428905,0.000002120,4
0.900431025,0.000066900,0
0.900497925,0.000002110,4
0.900500035,0.000005470,0
0.900505555,0.000004140,5
0.900509755,0.000091680,0
0.900601435,0.000002130,4
0.900603565,0.000075510,0
0.900679075,0.000002130,4
0.900681205,0.000092760,0
0.900773965,0.000002130,4
0.900776095,0.000006550,0
0.900782705,0.000004140,5
0.900786905,0.000073330,0
0.900860235,0.000002120,4
0.900862355,0.000066890,0
0.900929245,0.000002130,4
0.900931375,0.000101390,0
0.901032765,0.000002120,4
0.901034885,0.000024890,0
0.901059835,0.000004140,5
0.901064025,0.000055010,0
0.901119035,0.000002120,4
0.901121155,0.000066890,0
0.901188045,0.000002130,4
0.901190175,0.000084140,0
0.901274315,0.000002120,4
0.901276435,0.000060480,0
0.901336975,0.000004140,5
0.901341175,0.000036660,0
0.901377835,0.000002120,4
0.901379955,0.000066890,0
0.901446845,0.000001890,4
0.901448735,0.000115390,0
0.901564175,0.000001950,7
0.901566175,0.000047880,0
0.901614115,0.000004130,5
0.901618305,0.000272880,0
0.901891245,0.000006500,5
0.901897805,0.000270520,0
0.902168385,0.000006490,5
0.902174935,0.000069230,0
0.902244195,0.000002800,6
0.902247025,0.000058250,0
0.902305305,0.000005280,6
0.902310615,0.000001480,0
0.902312125,0.000013170,6
0.902325325,0.000001510,0
0.902326855,0.000118580,3
0.902445475,0.000004500,5
0.902450025,0.000169800,0
0.902619825,0.000002120,4
0.902621945,0.000019810,0
0.902641755,0.000002130,4
0.902643885,0.000035600,0
0.902679485,0.000002110,4
0.902681595,0.000052200,0
0.902733855,0.000004140,5
0.902738045,0.000001490,0
0.902739535,0.000002120,4
0.902741655,0.000219320,0
0.902960975,0.000002120,4
0.902963095,0.000036640,0
0.902999795,0.000004150,5
0.903004005,0.000043240,0
0.903047245,0.000002120,4
0.903049365,0.000003130,0
0.903052545,0.000001320,7
0.903053915,0.000079590,0
0.903133505,0.000002120,4
0.903135625,0.000066900,0
0.903202525,0.000002110,4
0.903204635,0.000072240,0
0.903276935,0.000004130,5
0.903281125,0.000024910,0
0.903306035,0.000002130,4
0.903308165,0.000066890,0
0.903375055,0.000002120,4
0.903377175,0.000101390,0
0.903478565,0.000002130,4
0.903480695,0.000073310,0
0.903554065,0.000004150,5
0.903558275,0.000006560,0
0.903564835,0.000002120,4
0.903566955,0.000084150,0
0.903651105,0.000002120,4
0.903653225,0.000084150,0
0.903737375,0.000002110,4
0.903739485,0.000084150,0
0.903823635,0.000002120,4
0.903825755,0.000005390,0
0.903831205,0.000004130,5
0.903835405,0.000074500,0
0.903909905,0.000002120,4
0.903912025,0.000084140,0
0.903996165,0.000002130,4
0.903998295,0.000075510,0
0.904073805,0.000002130,4
0.904075935,0.000032350,0
0.904108345,0.000004150,5
0.904112555,0.000056150,0
0.904168705,0.000002120,4
0.904170825,0.000049630,0
0.904220455,0.000002130,4
0.904222585,0.000118650,0
0.904341235,0.000002120,4
0.904343355,0.000042070,0
0.904385485,0.000004130,5
0.904389675,0.000037820,0
0.904427495,0.000002130,4
0.904429625,0.000066880,0
0.904496505,0.000002130,4
0.904498635,0.000092770,0
0.904591405,0.000002120,4
0.904593525,0.000069040,0
0.904662615,0.000004150,5
0.904666825,0.000010850,0
0.904677675,0.000002110,4
0.904679785,0.000092780,0
0.904772565,0.000002120,4
0.904774685,0.000084140,0
0.904858825,0.000002130,4
0.904860955,0.000078740,0
0.904939755,0.000004130,5
0.904943945,0.000001490,0
