time,duration,nestlevel
0.846796695,0.000100840,0
0.846897535,0.000003110,1
0.846900645,0.000091790,0
0.846992435,0.000003110,1
0.846995545,0.000016050,0
0.847011595,0.000005180,1
0.847016775,0.000061930,0
0.847078705,0.000003100,1
0.847081805,0.000083170,0
0.847164975,0.000003100,1
0.847168075,0.000083160,0
0.847251235,0.000003110,1
0.847254345,0.000034400,0
0.847288745,0.000005190,1
0.847293935,0.000043570,0
0.847337505,0.000003110,1
0.847340615,0.000025400,0
0.847366015,0.000003200,1
0.847369215,0.000054560,0
0.847423775,0.000003110,1
0.847426885,0.000083160,0
0.847510045,0.000003100,1
0.847513145,0.000041840,0
0.847554985,0.000003180,1
0.847558165,0.000007720,0
0.847565885,0.000005180,1
0.847571065,0.000025240,0
0.847596305,0.000003110,1
0.847599415,0.000074540,0
0.847673955,0.000003100,1
0.847677055,0.000091790,0
0.847768845,0.000003110,1
0.847771955,0.000022770,0
0.847794725,0.000003110,1
0.847797835,0.000045200,0
0.847843035,0.000005190,1
0.847848225,0.000090320,0
0.847938545,0.000003200,1
0.847941745,0.000002450,0
0.847944195,0.000003110,1
0.847947305,0.000080340,0
0.848027645,0.000003110,1
0.848030755,0.000083170,0
0.848113925,0.000003100,1
0.848117025,0.000003150,0
0.848120175,0.000005180,1
0.848125355,0.000074830,0
0.848200185,0.000003110,1
0.848203295,0.000083160,0
0.848286455,0.000003100,1
0.848289555,0.000065920,0
0.848355475,0.000003100,1
0.848358575,0.000038740,0
0.848397315,0.000005190,1
0.848402505,0.000056480,0
0.848458985,0.000003110,1
0.848462095,0.000048970,0
0.848511065,0.000003200,1
0.848514265,0.000031000,0
0.848545265,0.000003100,1
0.848548365,0.000083160,0
0.848631525,0.000003110,1
0.848634635,0.000039830,0
0.848674465,0.000005170,1
0.848679635,0.000038160,0
0.848717795,0.000003100,1
0.848720895,0.000083170,0
0.848804065,0.000003110,1
0.848807175,0.000065900,0
0.848873075,0.000003110,1
0.848876185,0.000075420,0
0.848951605,0.000005190,1
0.848956795,0.000019810,0
0.848976605,0.000003100,1
0.848979705,0.000083160,0
0.849062865,0.000003110,1
0.849065975,0.000017630,0
0.849083605,0.000003210,1
0.849086815,0.000062320,0
0.849149135,0.000003110,1
0.849152245,0.000065900,0
0.849218145,0.000003110,1
0.849221255,0.000007490,0
0.849228745,0.000005180,1
0.849233925,0.000087750,0
0.849321675,0.000003100,1
0.849324775,0.000083160,0
0.849407935,0.000003110,1
0.849411045,0.000083160,0
0.849494205,0.000003110,1
0.849497315,0.000008580,0
0.849505895,0.000007540,1
0.849513435,0.000067040,0
0.849580475,0.000003110,1
0.849583585,0.000072550,0
0.849656135,0.000003200,1
0.849659335,0.000007410,0
0.849666745,0.000003110,1
0.849669855,0.000065900,0
0.849735755,0.000003110,1
0.849738865,0.000044170,0
0.849783035,0.000007530,1
0.849790565,0.000046050,0
0.849836615,0.000003820,1
0.849840435,0.000002440,0
0.849842875,0.000003110,1
0.849845985,0.000052360,0
0.849898345,0.000006290,1
0.849904635,0.000002430,0
0.849907065,0.000015420,1
0.849922485,0.000003460,0
0.849925945,0.000003100,2
0.849929045,0.000083170,1
0.850012215,0.000003110,2
0.850015325,0.000044620,1
0.850059945,0.000005520,2
0.850065465,0.000015760,1
0.850081225,0.000003110,2
0.850084335,0.000100420,1
0.850184755,0.000003100,2
0.850187855,0.000021090,1
0.850208945,0.000019710,0
0.850228655,0.000003210,1
0.850231865,0.000030760,0
0.850262625,0.000003110,1
0.850265735,0.000031390,0
0.850297125,0.000003110,1
0.850300235,0.000037090,0
0.850337325,0.000005170,1
0.850342495,0.000101290,0
0.850443785,0.000003110,1
0.850446895,0.000083160,0
0.850530055,0.000003100,1
0.850533155,0.000081310,0
0.850614465,0.000005190,1
0.850619655,0.000002480,0
0.850622135,0.000003100,1
0.850625235,0.000080200,0
0.850705435,0.000003100,1
0.850708535,0.000083160,0
0.850791695,0.000003110,1
0.850794805,0.000006400,0
0.850801205,0.000003200,1
0.850804405,0.000064940,0
0.850869345,0.000003110,1
0.850872455,0.000019150,0
0.850891605,0.000005180,1
0.850896785,0.000067450,0
0.850964235,0.000003110,1
0.850967345,0.000083160,0
0.851050505,0.000003110,1
0.851053615,0.000083160,0
0.851136775,0.000003100,1
0.851139875,0.000028880,0
0.851168755,0.000005190,1
0.851173945,0.000049090,0
0.851223035,0.000003110,1
0.851226145,0.000083170,0
0.851309315,0.000003100,1
0.851312415,0.000061310,0
0.851373725,0.000003200,1
0.851376925,0.000018650,0
0.851395575,0.000003110,1
0.851398685,0.000047210,0
0.851445895,0.000005180,1
0.851451075,0.000030770,0
0.851481845,0.000003100,1
0.851484945,0.000083170,0
0.851568115,0.000003110,1
0.851571225,0.000083150,0
0.851654375,0.000003110,1
0.851657485,0.000065560,0
0.851723045,0.000005190,1
0.851728235,0.000012420,0
0.851740655,0.000003100,1
0.851743755,0.000014150,0
0.851757905,0.000003110,1
0.851761015,0.000143540,0
0.851904555,0.000003110,1
0.851907665,0.000038590,0
0.851946255,0.000003200,1
0.851949455,0.000050500,0
0.851999955,0.000005170,2
0.852005125,0.000005130,1
0.852010255,0.000080200,0
0.852090455,0.000003100,1
0.852093555,0.000083160,0
0.852176715,0.000003110,1
0.852179825,0.000083160,0
0.852262985,0.000003110,1
0.852266095,0.000011230,0
0.852277325,0.000005190,1
0.852282515,0.000066740,0
0.852349255,0.000003110,1
0.852352365,0.000083160,0
0.852435525,0.000003100,1
0.852438625,0.000080150,0
0.852518775,0.000003210,1
0.852521985,0.000002440,0
0.852524425,0.000003120,1
0.852527545,0.000026920,0
0.852554465,0.000005180,1
0.852559645,0.000048410,0
0.852608055,0.000003110,1
0.852611165,0.000014150,0
0.852625315,0.000003100,1
0.852628415,0.000152180,0
0.852780595,0.000003110,1
0.852783705,0.000047910,0
0.852831615,0.000005190,1
0.852836805,0.000030060,0
0.852866865,0.000003100,1
0.852869965,0.000083160,0
0.852953125,0.000003110,1
0.852956235,0.000083160,0
0.853039395,0.000003110,1
0.853042505,0.000048810,0
0.853091315,0.000003210,1
0.853094525,0.000014200,0
0.853108725,0.000005180,1
0.853113905,0.000002200,0
0.853116105,0.000003110,1
0.853119215,0.000092720,0
0.853211935,0.000002880,1
0.853214815,0.000171080,0
0.853385895,0.000005190,1
0.853391085,0.000271960,0
0.853663045,0.000005180,1
0.853668225,0.000002470,0
0.853670695,0.000003210,1
0.853673905,0.000266280,0
0.853940185,0.000005190,1
0.853945375,0.000271960,0
0.854217335,0.000005170,1
0.854222505,0.000013860,0
0.854236365,0.000003210,1
0.854239575,0.000254900,0
0.854494475,0.000007540,1
0.854502015,0.000269600,0
0.854771615,0.000007530,1
0.854779145,0.000029760,0
0.854808905,0.000003210,1
0.854812115,0.000023830,0
0.854835945,0.000003820,1
0.854839765,0.000058240,0
0.854898005,0.000006290,1
0.854904295,0.000002430,0
0.854906725,0.000015420,1
0.854922145,0.000002440,0
0.854924585,0.000123940,1
0.855048525,0.000005520,2
0.855054045,0.000166120,1
0.855220165,0.000003110,2
0.855223275,0.000019770,1
0.855243045,0.000003110,2
0.855246155,0.000070160,1
0.855316315,0.000003110,2
0.855319425,0.000006240,1
0.855325665,0.000005180,2
0.855330845,0.000004410,1
0.855335255,0.000046180,0
0.855381435,0.000003210,1
0.855384645,0.000091560,0
0.855476205,0.000003100,1
0.855479305,0.000083160,0
0.855562465,0.000003110,1
0.855565575,0.000037470,0
0.855603045,0.000005190,1
0.855608235,0.000040500,0
0.855648735,0.000003110,1
0.855651845,0.000083160,0
0.855735005,0.000003110,1
0.855738115,0.000065900,0
0.855804015,0.000003110,1
0.855807125,0.000073060,0
0.855880185,0.000005180,1
0.855885365,0.000022180,0
0.855907545,0.000003100,1
0.855910645,0.000043320,0
0.855953965,0.000003200,1
0.855957165,0.000036640,0
0.855993805,0.000003110,1
0.855996915,0.000083160,0
0.856080075,0.000003110,1
0.856083185,0.000074150,0
0.856157335,0.000005190,1
0.856162525,0.000003820,0
0.856166345,0.000003110,1
0.856169455,0.000083160,0
0.856252615,0.000003100,1
0.856255715,0.000065910,0
0.856321625,0.000003110,1
0.856324735,0.000100420,0
0.856425155,0.000003100,1
0.856428255,0.000006220,0
0.856434475,0.000005180,1
0.856439655,0.000071760,0
0.856511415,0.000003110,1
0.856514525,0.000011960,0
0.856526485,0.000003210,1
0.856529695,0.000067990,0
0.856597685,0.000003110,1
0.856600795,0.000065910,0
0.856666705,0.000003100,1
0.856669805,0.000041820,0
0.856711625,0.000005190,1
0.856716815,0.000053400,0
0.856770215,0.000003110,1
0.856773325,0.000083170,0
0.856856495,0.000003100,1
0.856859595,0.000083160,0
0.856942755,0.000003110,1
0.856945865,0.000042900,0
0.856988765,0.000005180,1
0.856993945,0.000009200,0
0.857003145,0.000003110,1
0.857006255,0.000092770,0
0.857099025,0.000003210,1
0.857102235,0.000013060,0
0.857115295,0.000003110,1
0.857118405,0.000065900,0
0.857184305,0.000003110,1
0.857187415,0.000078490,0
0.857265905,0.000005190,1
0.857271095,0.000016740,0
0.857287835,0.000003100,1
0.857290935,0.000083160,0
0.857374095,0.000003110,1
0.857377205,0.000083160,0
0.857460365,0.000003110,1
0.857463475,0.000065900,0
0.857529375,0.000003110,1
0.857532485,0.000010570,0
0.857543055,0.000005170,1
0.857548225,0.000015660,0
0.857563885,0.000003110,1
0.857566995,0.000104560,0
0.857671555,0.000003210,1
0.857674765,0.000027150,0
0.857701915,0.000003110,1
0.857705025,0.000091790,0
0.857796815,0.000003110,1
0.857799925,0.000020270,0
0.857820195,0.000005190,1
0.857825385,0.000005930,0
0.857831315,0.000003110,1
0.857834425,0.000143550,0
0.857977975,0.000003110,1
0.857981085,0.000083160,0
0.858064245,0.000003100,1
0.858067345,0.000029990,0
0.858097335,0.000005180,1
0.858102515,0.000047990,0
0.858150505,0.000003110,1
0.858153615,0.000083170,0
0.858236785,0.000003100,1
0.858239885,0.000004190,0
0.858244075,0.000003210,1
0.858247285,0.000075760,0
0.858323045,0.000003110,1
0.858326155,0.000048320,0
0.858374475,0.000005190,1
0.858379665,0.000012390,0
0.858392055,0.000003110,1
0.858395165,0.000100420,0
0.858495585,0.000003110,1
0.858498695,0.000083150,0
0.858581845,0.000003120,1
0.858584965,0.000066660,0
0.858651625,0.000005170,1
0.858656795,0.000011330,0
0.858668125,0.000003100,1
0.858671225,0.000083160,0
0.858754385,0.000003110,1
0.858757495,0.000040030,0
0.858797525,0.000003100,1
0.858800625,0.000015990,0
0.858816615,0.000003210,1
0.858819825,0.000107100,0
0.858926925,0.000001610,1
0.858928535,0.000005190,2
0.858933725,0.000004020,1
0.858937745,0.000080190,0
0.859017935,0.000003110,1
0.859021045,0.000083150,0
0.859104195,0.000003120,1
0.859107315,0.000083160,0
0.859190475,0.000003100,1
0.859193575,0.000012340,0
0.859205915,0.000005170,1
0.859211085,0.000057030,0
0.859268115,0.000003100,1
0.859271215,0.000083160,0
0.859354375,0.000003110,1
0.859357485,0.000031660,0
0.859389145,0.000003210,1
0.859392355,0.000056920,0
0.859449275,0.000003110,1
0.859452385,0.000030670,0
0.859483055,0.000007550,1
0.859490605,0.000044940,0
0.859535545,0.000003100,1
0.859538645,0.000083170,0
0.859621815,0.000003100,1
0.859624915,0.000065910,0
0.859690825,0.000003110,1
0.859693935,0.000066260,0
0.859760195,0.000007530,1
0.859767725,0.000026620,0
0.859794345,0.000003110,1
0.859797455,0.000037800,0
0.859835255,0.000003820,1
0.859839075,0.000007030,0
0.859846105,0.000003110,1
0.859849215,0.000048000,0
0.859897215,0.000006290,1
0.859903505,0.000002430,0
0.859905935,0.000016130,1
0.859922065,0.000002440,0
0.859924505,0.000036930,1
0.859961435,0.000003210,2
0.859964645,0.000002450,1
0.859967095,0.000003100,2
0.859970195,0.000048980,1
0.860019175,0.000002960,2
0.860022135,0.000014970,1
0.860037105,0.000005520,2
0.860042625,0.000010300,1
0.860052925,0.000003100,2
0.860056025,0.000065910,1
0.860121935,0.000003110,2
0.860125045,0.000100410,1
0.860225455,0.000003110,2
0.860228565,0.000053360,1
0.860281925,0.000003110,2
0.860285035,0.000018370,1
0.860303405,0.000011080,0
0.860314485,0.000005170,1
0.860319655,0.000061320,0
0.860380975,0.000003100,1
0.860384075,0.000100420,0
0.860484495,0.000003110,1
0.860487605,0.000046590,0
0.860534195,0.000003210,1
0.860537405,0.000033360,0
0.860570765,0.000003100,1
0.860573865,0.000017760,0
0.860591625,0.000005200,1
0.860596825,0.000034320,0
0.860631145,0.000003110,1
0.860634255,0.000091790,0
0.860726045,0.000003100,1
0.860729145,0.000091790,0
0.860820935,0.000003110,1
0.860824045,0.000044720,0
0.860868765,0.000005180,1
0.860873945,0.000024630,0
0.860898575,0.000003110,1
0.860901685,0.000040030,0
0.860941715,0.000003110,1
0.860944825,0.000010200,0
0.860955025,0.000002550,1
0.860957575,0.000130790,0
0.861088365,0.000003110,1
0.861091475,0.000015260,0
0.861106735,0.000003210,1
0.861109945,0.000018370,0
0.861128315,0.000002990,1
0.861131305,0.000014610,0
0.861145915,0.000005190,1
0.861151105,0.000023530,0
0.861174635,0.000003110,1
0.861177745,0.000083160,0
0.861260905,0.000003110,1
0.861264015,0.000083160,0
0.861347175,0.000003100,1
0.861350275,0.000072780,0
0.861423055,0.000005180,1
0.861428235,0.000005210,0
0.861433445,0.000003100,1
0.861436545,0.000065910,0
0.861502455,0.000003110,1
0.861505565,0.000100410,0
0.861605975,0.000003110,1
0.861609085,0.000070180,0
0.861679265,0.000003200,1
0.861682465,0.000009780,0
0.861692245,0.000003110,1
0.861695355,0.000004850,0
0.861700205,0.000005190,1
0.861705395,0.000073120,0
0.861778515,0.000003100,1
0.861781615,0.000074540,0
0.861856155,0.000003100,1
0.861859255,0.000091790,0
0.861951045,0.000003110,1
0.861954155,0.000023190,0
0.861977345,0.000005180,1
0.861982525,0.000046160,0
0.862028685,0.000003110,1
0.862031795,0.000091790,0
0.862123585,0.000003110,1
0.862126695,0.000074530,0
0.862201225,0.000003110,1
0.862204335,0.000047450,0
0.862251785,0.000002470,1
0.862254255,0.000005190,2
0.862259445,0.000003260,1
0.862262705,0.000033410,0
0.862296115,0.000003120,1
0.862299235,0.000083150,0
0.862382385,0.000003110,1
0.862385495,0.000050900,0
0.862436395,0.000003180,1
0.862439575,0.000011830,0
0.862451405,0.000003110,1
0.862454515,0.000052280,0
0.862506795,0.000002550,1
0.862509345,0.000022290,0
0.862531635,0.000005180,1
0.862536815,0.000009490,0
0.862546305,0.000003100,1
0.862549405,0.000071350,0
0.862620755,0.000002990,1
0.862623745,0.000017450,0
0.862641195,0.000003110,1
0.862644305,0.000083160,0
0.862727465,0.000003100,1
0.862730565,0.000078210,0
0.862808775,0.000005190,1
0.862813965,0.000002480,0
0.862816445,0.000003110,1
0.862819555,0.000004760,0
0.862824315,0.000003200,1
0.862827515,0.000055230,0
0.862882745,0.000003110,1
0.862885855,0.000100410,0
0.862986265,0.000003110,1
0.862989375,0.000083160,0
0.863072535,0.000003110,1
0.863075645,0.000010270,0
0.863085915,0.000005180,1
0.863091095,0.000067710,0
0.863158805,0.000003100,1
0.863161905,0.000048660,0
0.863210565,0.000003110,1
0.863213675,0.000048650,0
0.863262325,0.000003110,1
0.863265435,0.000097620,0
0.863363055,0.000005190,1
0.863368245,0.000002490,0
0.863370735,0.000003100,1
0.863373835,0.000023020,0
0.863396855,0.000003200,1
0.863400055,0.000034810,0
0.863434865,0.000003100,1
0.863437965,0.000143550,0
0.863581515,0.000003110,1
0.863584625,0.000022770,0
0.863607395,0.000003110,1
0.863610505,0.000029700,0
0.863640205,0.000005180,1
0.863645385,0.000108670,0
0.863754055,0.000003110,1
0.863757165,0.000083150,0
0.863840315,0.000003110,1
0.863843425,0.000073920,0
0.863917345,0.000005190,1
0.863922535,0.000004050,0
0.863926585,0.000003110,1
0.863929695,0.000039680,0
0.863969375,0.000003210,1
0.863972585,0.000039100,0
0.864011685,0.000003180,1
0.864014865,0.000006620,0
0.864021485,0.000002880,1
0.864024365,0.000057720,0
0.864082085,0.000002550,1
0.864084635,0.000077010,0
0.864161645,0.000002980,1
0.864164625,0.000029870,0
0.864194495,0.000005170,1
0.864199665,0.000271970,0
0.864471635,0.000007540,1
0.864479175,0.000062730,0
0.864541905,0.000003200,1
0.864545105,0.000203670,0
0.864748775,0.000007540,1
0.864756315,0.000078290,0
0.864834605,0.000003820,1
0.864838425,0.000057990,0
0.864896415,0.000006300,1
0.864902715,0.000002430,0
0.864905145,0.000015420,1
0.864920565,0.000002430,0
0.864922995,0.000102690,1
0.865025685,0.000005530,2
0.865031215,0.000083000,1
0.865114215,0.000003200,2
0.865117415,0.000071030,1
0.865188445,0.000003170,2
0.865191615,0.000040350,1
0.865231965,0.000003110,2
0.865235075,0.000019770,1
0.865254845,0.000006540,2
0.865261385,0.000037420,1
0.865298805,0.000009200,2
0.865308005,0.000008020,1
0.865316025,0.000171970,0
0.865487995,0.000003110,1
0.865491105,0.000083160,0
0.865574265,0.000003110,1
0.865577375,0.000002830,0
0.865580205,0.000005200,1
0.865585405,0.000064100,0
0.865649505,0.000002350,1
0.865651855,0.000008680,0
0.865660535,0.000003110,1
0.865663645,0.000023330,0
0.865686975,0.000003200,1
0.865690175,0.000056630,0
0.865746805,0.000003100,1
0.865749905,0.000065910,0
0.865815815,0.000003110,1
0.865818925,0.000038420,0
0.865857345,0.000005180,1
0.865862525,0.000056810,0
0.865919335,0.000003110,1
0.865922445,0.000083160,0
0.866005605,0.000003110,1
0.866008715,0.000083160,0
0.866091875,0.000003110,1
0.866094985,0.000039510,0
0.866134495,0.000005190,1
0.866139685,0.000038460,0
0.866178145,0.000003100,1
0.866181245,0.000078250,0
0.866259495,0.000003210,1
0.866262705,0.000002450,0
0.866265155,0.000003110,1
0.866268265,0.000065160,0
0.866333425,0.000003110,1
0.866336535,0.000075100,0
0.866411635,0.000005180,1
0.866416815,0.000020130,0
0.866436945,0.000003110,1
0.866440055,0.000083160,0
0.866523215,0.000003110,1
0.866526325,0.000083160,0
0.866609485,0.000003110,1
0.866612595,0.000065900,0
0.866678495,0.000003110,1
0.866681605,0.000007180,0
0.866688785,0.000005190,1
0.866693975,0.000088050,0
0.866782025,0.000003100,1
0.866785125,0.000009960,0
0.866795085,0.000003180,1
0.866798265,0.000033760,0
0.866832025,0.000003210,1
0.866835235,0.000033050,0
0.866868285,0.000003110,1
0.866871395,0.000020700,0
0.866892095,0.000002540,1
0.866894635,0.000059920,0
0.866954555,0.000003110,1
0.866957665,0.000008260,0
0.866965925,0.000005180,1
0.866971105,0.000069720,0
0.867040825,0.000003110,1
0.867043935,0.000083160,0
0.867127095,0.000003100,1
0.867130195,0.000065910,0
0.867196105,0.000003110,1
0.867199215,0.000043850,0
0.867243065,0.000005190,1
0.867248255,0.000051370,0
0.867299625,0.000003110,1
0.867302735,0.000083160,0
0.867385895,0.000003110,1
0.867389005,0.000015560,0
0.867404565,0.000003200,1
0.867407765,0.000064400,0
0.867472165,0.000003110,1
0.867475275,0.000044940,0
0.867520215,0.000005180,1
0.867525395,0.000015780,0
0.867541175,0.000003110,1
0.867544285,0.000100420,0
0.867644705,0.000003100,1
0.867647805,0.000083160,0
0.867730965,0.000003110,1
0.867734075,0.000022770,0
0.867756845,0.000003110,1
0.867759955,0.000037400,0
0.867797355,0.000005190,1
0.867802545,0.000100960,0
0.867903505,0.000003110,1
0.867906615,0.000070480,0
0.867977095,0.000003200,1
0.867980295,0.000009480,0
0.867989775,0.000003100,1
0.867992875,0.000005810,0
0.867998685,0.000003340,1
0.868002025,0.000067050,0
0.868069075,0.000002540,1
0.868071615,0.000002880,0
0.868074495,0.000005180,1
0.868079675,0.000002480,0
0.868082155,0.000003100,1
0.868085255,0.000080200,0
0.868165455,0.000003100,1
0.868168555,0.000083160,0
0.868251715,0.000003110,1
0.868254825,0.000074540,0
0.868329365,0.000003100,1
0.868332465,0.000019170,0
0.868351635,0.000005200,1
0.868356835,0.000058790,0
0.868415625,0.000003110,1
0.868418735,0.000091790,0
0.868510525,0.000003100,1
0.868513625,0.000035990,0
0.868549615,0.000003210,1
0.868552825,0.000043970,0
0.868596795,0.000003100,1
0.868599895,0.000028890,0
0.868628785,0.000005180,1
0.868633965,0.000049090,0
0.868683055,0.000003110,1
0.868686165,0.000083170,0
0.868769335,0.000003100,1
0.868772435,0.000083160,0
0.868855595,0.000003110,1
0.868858705,0.000047220,0
0.868905925,0.000005190,1
0.868911115,0.000030750,0
0.868941865,0.000003100,1
0.868944965,0.000083170,0
0.869028135,0.000003110,1
0.869031245,0.000083150,0
0.869114395,0.000003110,1
0.869117505,0.000004650,0
0.869122155,0.000003210,1
0.869125365,0.000057710,0
0.869183075,0.000005180,1
0.869188255,0.000012410,0
0.869200665,0.000003110,1
0.869203775,0.000014150,0
0.869217925,0.000003110,1
0.869221035,0.000143540,0
0.869364575,0.000003110,1
0.869367685,0.000092300,0
0.869459985,0.000007540,2
0.869467525,0.000005120,1
0.869472645,0.000011180,0
0.869483825,0.000003100,1
0.869486925,0.000071240,0
0.869558165,0.000003180,1
0.869561345,0.000008750,0
0.869570095,0.000003110,1
0.869573205,0.000121480,0
0.869694685,0.000003200,1
0.869697885,0.000027490,0
0.869725375,0.000003110,1
0.869728485,0.000008870,0
0.869737355,0.000007540,1
0.869744895,0.000066750,0
0.869811645,0.000003110,1
0.869814755,0.000014140,0
0.869828895,0.000003110,1
0.869832005,0.000001890,0
0.869833895,0.000003820,1
0.869837715,0.000057910,0
0.869895625,0.000006290,1
0.869901915,0.000002440,0
0.869904355,0.000015420,1
0.869919775,0.000002460,0
0.869922235,0.000003110,1
0.869925345,0.000002420,0
0.869927765,0.000086510,1
0.870014275,0.000005520,2
0.870019795,0.000050420,1
0.870070215,0.000003110,2
0.870073325,0.000014150,1
0.870087475,0.000003100,2
0.870090575,0.000110050,1
0.870200625,0.000042360,0
0.870242985,0.000003100,1
0.870246085,0.000021120,0
0.870267205,0.000003210,1
0.870270415,0.000021230,0
0.870291645,0.000005180,1
0.870296825,0.000032430,0
0.870329255,0.000003110,1
0.870332365,0.000083150,0
0.870415515,0.000003110,1
0.870418625,0.000083170,0
0.870501795,0.000003100,1
0.870504895,0.000063890,0
0.870568785,0.000005200,1
0.870573985,0.000014070,0
0.870588055,0.000003110,1
0.870591165,0.000083160,0
0.870674325,0.000002880,1
0.870677205,0.000162530,0
0.870839735,0.000003210,1
0.870842945,0.000002980,0
0.870845925,0.000005180,1
0.870851105,0.000271970,0
0.871123075,0.000005190,1
0.871128265,0.000271950,0
0.871400215,0.000005180,1
0.871405395,0.000006880,0
0.871412275,0.000003210,1
0.871415485,0.000261880,0
0.871677365,0.000005190,1
0.871682555,0.000271950,0
0.871954505,0.000005180,1
0.871959685,0.000025110,0
0.871984795,0.000003210,1
0.871988005,0.000243640,0
0.872231645,0.000005190,1
0.872236835,0.000271960,0
0.872508795,0.000005180,1
0.872513975,0.000043350,0
0.872557325,0.000003210,1
0.872560535,0.000225400,0
0.872785935,0.000005190,1
0.872791125,0.000271960,0
0.873063085,0.000005170,1
0.873068255,0.000061610,0
0.873129865,0.000003210,1
0.873133075,0.000207150,0
0.873340225,0.000005190,1
0.873345415,0.000271950,0
0.873617365,0.000005180,1
0.873622545,0.000079850,0
0.873702395,0.000003210,1
0.873705605,0.000188900,0
0.873894505,0.000005200,1
0.873899705,0.000271950,0
0.874171655,0.000005170,1
0.874176825,0.000098090,0
0.874274915,0.000003210,1
0.874278125,0.000170670,0
0.874448795,0.000007550,1
0.874456345,0.000269590,0
0.874725935,0.000007530,1
0.874733465,0.000099810,0
0.874833275,0.000003820,1
0.874837095,0.000010360,0
0.874847455,0.000003210,1
0.874850665,0.000044620,0
0.874895285,0.000006300,1
0.874901585,0.000002430,0
0.874904015,0.000015420,1
0.874919435,0.000002440,0
0.874921875,0.000080980,1
0.875002855,0.000005520,2
0.875008375,0.000209270,1
0.875217645,0.000003110,2
0.875220755,0.000019780,1
0.875240535,0.000003100,2
0.875243635,0.000036360,1
0.875279995,0.000005170,2
0.875285165,0.000036340,1
0.875321505,0.000003100,2
0.875324605,0.000008130,1
0.875332735,0.000087250,0
0.875419985,0.000003210,1
0.875423195,0.000050490,0
0.875473685,0.000003110,1
0.875476795,0.000080580,0
0.875557375,0.000005190,1
0.875562565,0.000002470,0
0.875565035,0.000003110,1
0.875568145,0.000080190,0
0.875648335,0.000003110,1
0.875651445,0.000083160,0
0.875734605,0.000003110,1
0.875737715,0.000057280,0
0.875794995,0.000003100,1
0.875798095,0.000036420,0
0.875834515,0.000005170,1
0.875839685,0.000067460,0
0.875907145,0.000003100,1
0.875910245,0.000082260,0
0.875992505,0.000003210,1
0.875995715,0.000002450,0
0.875998165,0.000003100,1
0.876001265,0.000080200,0
0.876081465,0.000003100,1
0.876084565,0.000027090,0
0.876111655,0.000005190,1
0.876116845,0.000050880,0
0.876167725,0.000003110,1
0.876170835,0.000083170,0
0.876254005,0.000003100,1
0.876257105,0.000065910,0
0.876323015,0.000003110,1
0.876326125,0.000062670,0
0.876388795,0.000005180,1
0.876393975,0.000032560,0
0.876426535,0.000003100,1
0.876429635,0.000083170,0
0.876512805,0.000003110,1
0.876515915,0.000049120,0
0.876565035,0.000003210,1
0.876568245,0.000030820,0
0.876599065,0.000003110,1
0.876602175,0.000063770,0
0.876665945,0.000005190,1
0.876671135,0.000002480,0
0.876673615,0.000003110,1
0.876676725,0.000094880,0
0.876771605,0.000003110,1
0.876774715,0.000083160,0
0.876857875,0.000003110,1
0.876860985,0.000082100,0
0.876943085,0.000005180,1
0.876948265,0.000002480,0
0.876950745,0.000003100,1
0.876953845,0.000054310,0
0.877008155,0.000003110,1
0.877011265,0.000109040,0
0.877120305,0.000003110,1
0.877123415,0.000014160,0
0.877137575,0.000003210,1
0.877140785,0.000048540,0
0.877189325,0.000003100,1
0.877192425,0.000027800,0
0.877220225,0.000005190,1
0.877225415,0.000067430,0
0.877292845,0.000003110,1
0.877295955,0.000083160,0
0.877379115,0.000003100,1
0.877382215,0.000083170,0
0.877465385,0.000003100,1
0.877468485,0.000028890,0
0.877497375,0.000005180,1
0.877502555,0.000031840,0
0.877534395,0.000003110,1
0.877537505,0.000031390,0
0.877568895,0.000003110,1
0.877572005,0.000083170,0
0.877655175,0.000003100,1
0.877658275,0.000051820,0
0.877710095,0.000003210,1
0.877713305,0.000061210,0
0.877774515,0.000005190,1
0.877779705,0.000030750,0
0.877810455,0.000003100,1
0.877813555,0.000022780,0
0.877836335,0.000003110,1
0.877839445,0.000143540,0
0.877982985,0.000003110,1
0.877986095,0.000065570,0
0.878051665,0.000005170,1
0.878056835,0.000012420,0
0.878069255,0.000003110,1
0.878072365,0.000083160,0
0.878155525,0.000003110,1
0.878158635,0.000083160,0
0.878241795,0.000003100,1
0.878244895,0.000037730,0
0.878282625,0.000003210,1
0.878285835,0.000042740,0
0.878328575,0.000005190,2
0.878333765,0.000005110,1
0.878338875,0.000054310,0
0.878393185,0.000003110,1
0.878396295,0.000109040,0
0.878505335,0.000003110,1
0.878508445,0.000083160,0
0.878591605,0.000003110,1
0.878594715,0.000011230,0
0.878605945,0.000005180,1
0.878611125,0.000066750,0
0.878677875,0.000003110,1
0.878680985,0.000083160,0
0.878764145,0.000003100,1
0.878767245,0.000057280,0
0.878824525,0.000003110,1
0.878827635,0.000027520,0
0.878855155,0.000003210,1
0.878858365,0.000024720,0
0.878883085,0.000005200,1
0.878888285,0.000048390,0
0.878936675,0.000003110,1
0.878939785,0.000083160,0
0.879022945,0.000003110,1
0.879026055,0.000083160,0
0.879109215,0.000003110,1
0.879112325,0.000047910,0
0.879160235,0.000005170,1
0.879165405,0.000030080,0
0.879195485,0.000003110,1
0.879198595,0.000074530,0
